,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_initializer,param_max_depth,param_p_xo,param_tournament_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,outer_fold
0,0.21131305694580077,0.027503504413745435,0.0,0.0,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-3.866551160812378,-3.3101425170898438,-3.3309528827667236,-3.931351661682129,-4.7946600914001465,-3.846731662750244,0.5403845526450931,2,1
1,0.2608670711517334,0.04245576499163587,0.0,0.0,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-5.418943405151367,-6.33591890335083,-3.0962331295013428,-7.819306373596191,-19.0173397064209,-8.337548303604127,5.555585993740143,10,1
2,0.25379209518432616,0.04363843118432402,0.00040283203125,0.0004933820411830587,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-9.488015174865723,-9.033088684082031,-6.450866222381592,-12.723586082458496,-5.682573318481445,-8.675625896453857,2.4932571866368543,11,1
3,0.21429009437561036,0.04119634907388714,0.0,0.0,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-10.380783081054688,-5.283092021942139,-10.753292083740234,-3.931351661682129,-3.780439853668213,-6.825791740417481,3.1014543776656334,7,1
4,0.18091697692871095,0.010239012834221782,0.00019993782043457032,0.0003998756408691407,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-12.112724304199219,-8.749402046203613,-11.738709449768066,-12.001232147216797,-10.128046989440918,-10.946022987365723,1.3112771220259702,19,1
5,0.2640865325927734,0.018353154062279282,0.00019998550415039061,0.00039997100830078123,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-11.46292781829834,-11.011610984802246,-11.644832611083984,-12.676408767700195,-10.226676940917969,-11.404491424560547,0.8025651903309666,22,1
6,0.2330763816833496,0.020538548104093793,0.0,0.0,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-3.603174924850464,-3.3101425170898438,-3.1356375217437744,-3.931351661682129,-3.6193418502807617,-3.5199296951293944,0.27487150234992136,1,1
7,0.28561830520629883,0.07007154764132749,0.0004014492034912109,0.000491708928588146,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-3.2939794063568115,-4.70625638961792,-11.656684875488281,-7.3096184730529785,-27.881755828857422,-10.969658994674683,8.922255206450282,21,1
8,0.2391213893890381,0.04808779305409142,0.0,0.0,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-10.406438827514648,-9.033088684082031,-6.0399346351623535,-12.175957679748535,-6.127986431121826,-8.75668125152588,2.3991790703174063,12,1
9,0.22957825660705566,0.03667327553372085,0.0,0.0,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-10.380783081054688,-5.283092021942139,-10.753292083740234,-3.8953793048858643,-3.8471171855926514,-6.831932735443115,3.0952471754924353,8,1
10,0.21237831115722655,0.028980431868033802,0.00039401054382324217,0.0007880210876464842,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-12.112724304199219,-8.749402046203613,-11.738709449768066,-12.001232147216797,-10.128046989440918,-10.946022987365723,1.3112771220259702,19,1
11,0.3272736072540283,0.01282598836259207,0.0004021167755126953,0.0004924907412894617,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-11.299458503723145,-10.077743530273438,-11.234579086303711,-12.08834457397461,-9.703356742858887,-10.880696487426757,0.8706171083276059,18,1
12,0.22408194541931153,0.028067991217715173,0.0,0.0,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-10.988692283630371,-2.7348411083221436,-3.0385196208953857,-3.803654193878174,-25.684804916381836,-9.250102424621582,8.761487658701595,15,1
13,0.3055671215057373,0.0355242882134348,0.00020213127136230468,0.00040426254272460935,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-7.807149887084961,-5.202775001525879,-6.7101874351501465,-6.325912952423096,-5.53895902633667,-6.31699686050415,0.9189197559890118,6,1
14,0.22114295959472657,0.020067691462728545,0.00020160675048828126,0.0004032135009765625,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-10.532035827636719,-8.94993782043457,-8.59635066986084,-11.385176658630371,-6.264911651611328,-9.145682525634765,1.7650060484710615,13,1
15,0.2002288818359375,0.025147374216456058,0.0,0.0,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-2.987164258956909,-3.3101425170898438,-3.366755485534668,-10.272235870361328,-3.9293200969696045,-4.773123645782471,2.766227604661688,4,1
16,0.1824582576751709,0.012789704246209076,0.0004466056823730469,0.0005710951540219664,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-13.104622840881348,-12.049612045288086,-12.216031074523926,-13.397672653198242,-10.920516014099121,-12.337690925598144,0.8738330636857835,23,1
17,0.21018781661987304,0.033794250062850584,0.0,0.0,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-11.949175834655762,-9.170171737670898,-10.814413070678711,-11.377028465270996,-9.471149444580078,-10.55638771057129,1.0751022194023414,17,1
18,0.24835753440856934,0.03203879237211428,0.00039925575256347654,0.0004890015530709362,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-2.987164258956909,-5.8361005783081055,-3.366755485534668,-3.735997200012207,-25.684804916381836,-8.322164487838744,8.737196720085516,9,1
19,0.34021859169006347,0.06346030116091896,0.00029201507568359374,0.0005840301513671875,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-7.807149887084961,-4.345328330993652,-6.368973731994629,-6.332873821258545,-5.339555263519287,-6.038776206970215,1.155797985912317,5,1
20,0.23671374320983887,0.06150058133357892,0.0005028724670410156,0.0004485820165243421,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-10.532035827636719,-5.242466926574707,-8.59635066986084,-11.385176658630371,-9.98832893371582,-9.148871803283692,2.153330864581639,14,1
21,0.2094285488128662,0.04139440142213381,0.000545501708984375,0.0005379969413589358,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-3.8175554275512695,-2.6506588459014893,-3.366755485534668,-10.272235870361328,-3.06187105178833,-4.633815336227417,2.844905113426282,3,1
22,0.15035476684570312,0.01811569070036956,0.00019969940185546876,0.0003993988037109375,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-13.104622840881348,-12.049612045288086,-12.216031074523926,-13.397672653198242,-10.920516014099121,-12.337690925598144,0.8738330636857835,23,1
23,0.19570460319519042,0.025025381692762746,0.0,0.0,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-11.949175834655762,-8.995269775390625,-10.814413070678711,-11.377028465270996,-9.471149444580078,-10.521407318115234,1.1214811862493161,16,1
0,0.18792724609375,0.008248268981603343,0.0,0.0,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-14.302993774414062,-11.292440414428711,-10.822016716003418,-12.219184875488281,-26.811792373657227,-15.08968563079834,5.98161373466498,24,2
1,0.22411623001098632,0.03476264938865991,0.0005056381225585938,0.0006215999593709499,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-10.892183303833008,-4.152653694152832,-6.537714004516602,-12.035820960998535,-28.480510711669922,-12.41977653503418,8.524929617709942,15,2
2,0.21823854446411134,0.023040466381276853,0.00021848678588867187,0.00043697357177734374,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-13.972390174865723,-10.243301391601562,-4.635466575622559,-10.942338943481445,-28.660877227783203,-13.6908748626709,8.069954813567515,23,2
3,0.2384084701538086,0.04326569072072315,0.0,0.0,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-15.795180320739746,-12.992321014404297,-3.1524884700775146,-4.17981481552124,-3.2551941871643066,-7.874999761581421,5.4076861063425135,4,2
4,0.17078104019165039,0.013770738413403639,0.0,0.0,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-16.68163299560547,-12.992321014404297,-9.872241020202637,-13.40280532836914,-9.608386039733887,-12.511477279663087,2.60036081586619,16,2
5,0.28183755874633787,0.07807408122367489,0.00039854049682617185,0.00048811192016503824,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-15.199601173400879,-11.16314697265625,-9.664295196533203,-13.96236515045166,-10.157145500183105,-12.02931079864502,2.1742116577627417,14,2
6,0.21660842895507812,0.014550755391868245,0.00020036697387695312,0.00040073394775390624,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-13.250149726867676,-11.292440414428711,-8.323472023010254,-10.238805770874023,-7.561469078063965,-10.133267402648926,2.047402343455385,8,2
7,0.2670628070831299,0.05642679369966453,0.00026431083679199217,0.00038758119721396257,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-8.97865104675293,-2.9038164615631104,-6.537714004516602,-12.219184875488281,-27.599061965942383,-11.647685670852661,8.537725950778837,11,2
8,0.23334159851074218,0.01661194731615103,0.00019989013671875,0.0003997802734375,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-14.131160736083984,-10.243301391601562,-4.635466575622559,-10.942338943481445,-28.46192741394043,-13.682839012145996,7.997726602364755,22,2
9,0.21472463607788086,0.03635878820278934,0.0,0.0,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-15.795180320739746,-12.992321014404297,-3.1524884700775146,-4.3056230545043945,-3.2551941871643066,-7.900161409378052,5.390700100589613,5,2
10,0.1896993637084961,0.008510977273976563,0.0,0.0,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-16.68163299560547,-12.992321014404297,-9.872241020202637,-13.40280532836914,-9.608386039733887,-12.511477279663087,2.60036081586619,16,2
11,0.3330374717712402,0.01842693779493461,0.00020008087158203126,0.0004001617431640625,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-14.714459419250488,-11.135808944702148,-9.204435348510742,-13.382190704345703,-9.559778213500977,-11.599334526062012,2.1444238032592886,10,2
12,0.24972157478332518,0.006083819435207359,0.00023102760314941406,0.0004620552062988281,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-10.950401306152344,-8.180611610412598,-8.982023239135742,-13.305387496948242,-26.113046646118164,-13.506294059753419,6.5472907679163335,21,2
13,0.29665393829345704,0.08804552223408775,0.0006090641021728515,0.0004975736135135769,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-15.795180320739746,-4.286255836486816,-6.7020792961120605,-11.941957473754883,-4.133783340454102,-8.571851253509521,4.58460294466593,6,2
14,0.2601876735687256,0.05098378735576697,0.00019993782043457032,0.0003998756408691407,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-3.598896026611328,-10.482184410095215,-6.304575443267822,-15.25627613067627,-27.399085998535156,-12.608203601837157,8.3809999253207,18,2
15,0.18494791984558107,0.03344574319554345,0.00023517608642578124,0.0004703521728515625,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-2.9969897270202637,-11.256730079650879,-3.1524884700775146,-4.911571979522705,-3.852227210998535,-5.234001493453979,3.0862092829797283,1,2
16,0.16225762367248536,0.022199912276643034,0.00020008087158203126,0.0004001617431640626,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-17.037273406982422,-11.135795593261719,-10.311087608337402,-14.857370376586914,-10.917362213134766,-12.851777839660645,2.6337213332427467,19,2
17,0.19193496704101562,0.015682048569178927,0.0,0.0,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-14.789587020874023,-11.292440414428711,-10.004925727844238,-12.564510345458984,-9.813811302185059,-11.693054962158204,1.837921344175858,12,2
18,0.2019956111907959,0.018596006483196623,0.0002433300018310547,0.0004866600036621094,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-14.695283889770508,-7.9979376792907715,-8.982023239135742,-13.305387496948242,-3.4015285968780518,-9.676432180404664,4.025721096166829,7,2
19,0.2799867630004883,0.06825114266397092,0.00045642852783203127,0.0005654633831493509,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-15.795180320739746,-3.410931348800659,-5.129711151123047,-11.075234413146973,-3.8430724143981934,-7.850825929641724,4.830916983879158,3,2
20,0.24283242225646973,0.045955582774048466,0.00025286674499511717,0.0005057334899902343,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-3.598896026611328,-5.052330493927002,-6.304575443267822,-13.351232528686523,-27.399085998535156,-11.141224098205566,8.792686951189372,9,2
21,0.2161087989807129,0.03611627363097651,0.00024228096008300782,0.00029703228810192515,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-2.9969897270202637,-11.256730079650879,-5.294279098510742,-5.29580020904541,-4.394443988800049,-5.847648620605469,2.8322067917929536,2,2
22,0.198921537399292,0.041490441845448665,0.0,0.0,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-17.037273406982422,-11.528883934020996,-10.311087608337402,-14.857370376586914,-10.917362213134766,-12.9303955078125,2.586773659707544,20,2
23,0.23032011985778808,0.03610552651809322,0.0001574993133544922,0.0003149986267089844,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-14.789587020874023,-11.292440414428711,-10.004925727844238,-12.564510345458984,-9.813811302185059,-11.693054962158204,1.837921344175858,12,2
0,0.22909235954284668,0.02047392050629251,0.00020055770874023439,0.00040111541748046877,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-16.041839599609375,-3.3210721015930176,-10.605217933654785,-3.867753505706787,-10.812277793884277,-8.929632186889648,4.7752277091514745,10,3
1,0.2669105529785156,0.040120172832403336,0.00043358802795410154,0.0005337790972055421,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-18.217565536499023,-10.7218599319458,-4.109501838684082,-15.379514694213867,-3.673833131790161,-10.420455026626588,5.845050677951261,12,3
2,0.23395447731018065,0.05126672662871181,0.0004009246826171875,0.000801849365234375,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-14.236604690551758,-10.44739818572998,-9.965130805969238,-11.3040132522583,-9.447846412658691,-11.080198669433594,1.692417124714862,13,3
3,0.23512520790100097,0.049139138748386615,0.00036497116088867186,0.00045055894701088523,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-8.61082649230957,-8.47934627532959,-8.59482192993164,-3.867753505706787,-3.493340492248535,-6.609217739105224,2.3946089244807585,5,3
4,0.1823880195617676,0.010034277582394405,0.000827169418334961,0.0007921288221548477,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.008718490600586,-10.06976318359375,-11.001286506652832,-13.02318286895752,-8.930745124816895,-12.206739234924317,3.196293598040304,18,3
5,0.2696866989135742,0.019015370341773148,0.0,0.0,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.658048629760742,-11.032120704650879,-11.22896957397461,-13.88718032836914,-9.45634651184082,-12.452533149719239,2.5391489395886992,20,3
6,0.229010009765625,0.043134839509354234,0.0,0.0,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-16.041839599609375,-2.844759702682495,-9.586584091186523,-3.867753505706787,-3.493340492248535,-7.1668554782867435,5.0533103562998996,6,3
7,0.2668440818786621,0.051187272881258725,0.00020008087158203126,0.0004001617431640626,grow,10,0.7,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-18.217565536499023,-10.976651191711426,-4.436950206756592,-13.054377555847168,-3.624932289123535,-10.062095355987548,5.4659159397996575,11,3
8,0.27130422592163084,0.02728326278119692,0.00041561126708984376,0.0005094616075841112,grow,10,0.7,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-16.57895278930664,-8.574236869812012,-9.965130805969238,-11.3040132522583,-9.447846412658691,-11.174036026000977,2.8435948151014676,14,3
9,0.21614623069763184,0.051187673859269346,0.003400754928588867,0.006311508772751759,grow,10,0.9,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-8.61082649230957,-8.47934627532959,-8.59482192993164,-3.867753505706787,-13.589275360107422,-8.628404712677002,3.07563628245722,9,3
10,0.18986086845397948,0.04072515828508003,0.0,0.0,grow,10,0.9,5,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-18.008718490600586,-10.06976318359375,-11.001286506652832,-13.02318286895752,-8.930745124816895,-12.206739234924317,3.196293598040304,18,3
11,0.34885249137878416,0.021639848306310192,0.0,0.0,grow,10,0.9,7,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.57253074645996,-10.284215927124023,-10.637093544006348,-13.323222160339355,-8.914219856262207,-11.94625644683838,2.719116788716996,17,3
12,0.22793684005737305,0.03405167576074644,0.0,0.0,rhh,6,0.7,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-15.670584678649902,-2.686284303665161,-3.348789930343628,-7.734660625457764,-3.280153751373291,-6.544094657897949,4.908283828273143,4,3
13,0.23331403732299805,0.05059847170033009,0.0,0.0,rhh,6,0.7,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-9.001575469970703,-5.951891899108887,-6.427848815917969,-15.31650447845459,-5.067895412445068,-8.353143215179443,3.719529110090785,7,3
14,0.23435535430908203,0.027132458724404722,0.00020008087158203126,0.0004001617431640626,rhh,6,0.7,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-16.40907859802246,-11.61721420288086,-5.078008651733398,-13.084734916687012,-27.523157119750977,-14.742438697814942,7.376186955644283,24,3
15,0.24588556289672853,0.053121655250839415,0.00019974708557128905,0.0003994941711425781,rhh,6,0.9,3,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-2.8065896034240723,-3.3210721015930176,-4.15257453918457,-6.737267971038818,-6.506549835205078,-4.7048108100891115,1.6248130407802275,1,3
16,0.22122316360473632,0.11047812434563155,0.0,0.0,rhh,6,0.9,5,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-15.361109733581543,-11.911892890930176,-11.969740867614746,-14.575399398803711,-10.179617881774902,-12.799552154541015,1.9003048176276485,21,3
17,0.2561838626861572,0.046388320023936724,0.0,0.0,rhh,6,0.9,7,"{'initializer': 'rhh', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.941448211669922,-9.569519996643066,-10.031201362609863,-12.551913261413574,-8.930745124816895,-11.604965591430664,2.9375494674001272,15,3
18,0.2409510135650635,0.03232034746042219,6.442070007324218e-05,0.00012884140014648437,rhh,10,0.7,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-4.044032573699951,-2.771068572998047,-3.348789930343628,-10.481054306030273,-3.280153751373291,-4.785019826889038,2.8767081454667096,2,3
19,0.29789066314697266,0.11389877467735131,0.0,0.0,rhh,10,0.7,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 5}",-9.001575469970703,-5.56770133972168,-8.112504959106445,-14.905210494995117,-5.067895412445068,-8.530977535247803,3.515718166705759,8,3
20,0.2452404022216797,0.04497909693011858,0.0,0.0,rhh,10,0.7,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 7}",-16.494918823242188,-8.143115043640137,-3.348789930343628,-13.03984260559082,-27.523157119750977,-13.709964704513549,8.214049861291597,23,3
21,0.24577465057373046,0.02762113237093537,0.00039997100830078123,0.0004898625339533384,rhh,10,0.9,3,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 3}",-5.345963001251221,-3.3210721015930176,-4.15257453918457,-6.737267971038818,-5.1528401374816895,-4.941943550109864,1.155960773718192,3,3
22,0.19725532531738282,0.030078949407162145,0.0005489826202392578,0.00048626883624847627,rhh,10,0.9,5,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 5}",-15.361109733581543,-11.911892890930176,-11.969740867614746,-14.575399398803711,-10.179617881774902,-12.799552154541015,1.9003048176276485,21,3
23,0.2538458824157715,0.024025519640716402,0.0004848480224609375,0.00060885771091135,rhh,10,0.9,7,"{'initializer': 'rhh', 'max_depth': 10, 'p_xo': 0.9, 'tournament_size': 7}",-16.941448211669922,-9.569519996643066,-10.031201362609863,-12.551913261413574,-8.930745124816895,-11.604965591430664,2.9375494674001272,15,3
0,0.21807565689086914,0.011847129466970968,0.00020060539245605468,0.00040121078491210936,grow,6,0.7,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 3}",-16.026260375976562,-9.461854934692383,-3.251574754714966,-13.079944610595703,-11.593829154968262,-10.682692766189575,4.285852555469145,12,4
1,0.23460311889648439,0.028351878054455364,0.0,0.0,grow,6,0.7,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 5}",-4.85190486907959,-11.40816593170166,-9.113240242004395,-10.28113079071045,-27.3612060546875,-12.603129577636718,7.705598611938982,17,4
2,0.23137660026550294,0.03021929341204971,0.0002642154693603516,0.00038823179507666743,grow,6,0.7,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.7, 'tournament_size': 7}",-5.717995643615723,-6.7738037109375,-8.979345321655273,-15.205827713012695,-8.575851440429688,-9.050564765930176,3.298707163569165,7,4
3,0.22018790245056152,0.04896723991744376,0.0,0.0,grow,6,0.9,3,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 3}",-17.18642234802246,-11.04112434387207,-3.3946781158447266,-4.31921911239624,-13.582708358764648,-9.90483045578003,5.318282950784987,11,4
4,0.17637872695922852,0.013042088772357593,0.0,0.0,grow,6,0.9,5,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 5}",-18.904157638549805,-9.03999137878418,-11.28290843963623,-15.076404571533203,-9.4474515914917,-12.750182723999023,3.7445737250095164,18,4
5,0.2795563220977783,0.013445550856783211,0.00040044784545898435,0.000490446653608139,grow,6,0.9,7,"{'initializer': 'grow', 'max_depth': 6, 'p_xo': 0.9, 'tournament_size': 7}",-16.76225471496582,-9.986404418945312,-11.18351936340332,-14.19842529296875,-9.895171165466309,-12.405154991149903,2.6774205168921554,16,4
6,0.23421664237976075,0.00958253871932318,0.00020003318786621094,0.0004000663757324219,grow,10,0.7,3,"{'initializer': 'grow', 'max_depth': 10, 'p_xo': 0.7, 'tournament_size': 3}",-16.026260375976562,-8.915356636047363,-3.251574754714966,-14.732071876525879,-3.3195126056671143,-9.248955249786377,5.426501333705955,10,4
